step,action,reward,total_moves,move_ratio,total_senses,sense_ratio,distance_to_maximum_belief,distance_to_maximum_belief_reduction,belief_shannon_entropy,belief_shannon_entropy_reduction,success,failure
171,0,-0.0013190241,108,0.631578947368421,63,0.3684210526315789,21.0,0.0,8.102470397949219,-0.00037384033203125,0,0
172,0,-0.001355297,108,0.627906976744186,64,0.37209302325581395,21.0,0.0,8.10304069519043,-0.0005702972412109375,0,0
173,0,-0.0013834701,108,0.6242774566473989,65,0.37572254335260113,21.0,0.0,8.103763580322266,-0.0007228851318359375,0,0
174,3,0.12891449,109,0.6264367816091954,65,0.3735632183908046,20.0,1.0,8.111424446105957,-0.007660865783691406,0,0
175,0,-0.00093903916,109,0.6228571428571429,66,0.37714285714285717,20.0,0.0,8.109740257263184,0.0016841888427734375,0,0
176,4,-0.13421032,110,0.625,66,0.375,21.0,-1.0,8.11722183227539,-0.007481575012207031,0,0
177,3,0.12899284,111,0.6271186440677966,66,0.3728813559322034,20.0,1.0,8.124458312988281,-0.007236480712890625,0,0
178,1,-0.13412315,112,0.6292134831460674,66,0.3707865168539326,21.0,-1.0,8.131467819213867,-0.0070095062255859375,0,0
179,0,-5.7220575e-05,112,0.6256983240223464,67,0.3743016759776536,21.0,0.0,8.125007629394531,0.0064601898193359375,0,0
180,1,-0.13388844,113,0.6277777777777778,67,0.37222222222222223,22.0,-1.0,8.130745887756348,-0.005738258361816406,0,0
181,1,-0.13404831,114,0.6298342541436464,67,0.3701657458563536,23.0,-1.0,8.137350082397461,-0.006604194641113281,0,0
182,4,-0.13398264,115,0.6318681318681318,67,0.36813186813186816,24.0,-1.0,8.143598556518555,-0.00624847412109375,0,0
183,1,0.12960666,116,0.6338797814207651,67,0.366120218579235,23.0,1.0,8.147510528564453,-0.0039119720458984375,0,0
184,2,-0.13397154,117,0.6358695652173914,67,0.3641304347826087,24.0,-1.0,8.153698921203613,-0.006188392639160156,0,0
185,1,0.12931067,118,0.6378378378378379,67,0.3621621621621622,23.0,1.0,8.15921401977539,-0.005515098571777344,0,0
186,1,0.13028458,119,0.6397849462365591,67,0.3602150537634409,22.0,1.0,8.159454345703125,-0.000240325927734375,0,0
187,2,-0.13390921,120,0.6417112299465241,67,0.3582887700534759,23.0,-1.0,8.165305137634277,-0.005850791931152344,0,0
188,2,-0.133849,121,0.6436170212765957,67,0.35638297872340424,24.0,-1.0,8.170829772949219,-0.005524635314941406,0,0
189,1,0.12941086,122,0.6455026455026455,67,0.3544973544973545,23.0,1.0,8.175802230834961,-0.0049724578857421875,0,0
190,0,0.0017486762,122,0.6421052631578947,68,0.35789473684210527,23.0,0.0,8.159561157226562,0.016241073608398438,0,0
191,0,0.0011112595,122,0.6387434554973822,69,0.3612565445026178,23.0,0.0,8.146772384643555,0.012788772583007812,0,0
192,2,-0.13391572,123,0.640625,69,0.359375,24.0,-1.0,8.152658462524414,-0.005886077880859375,0,0
193,1,0.12928848,124,0.6424870466321243,69,0.35751295336787564,23.0,1.0,8.158293724060059,-0.005635261535644531,0,0
194,2,-0.1338555,125,0.6443298969072165,69,0.3556701030927835,24.0,-1.0,8.163853645324707,-0.0055599212646484375,0,0
195,0,0.00042348308,125,0.6410256410256411,70,0.358974358974359,24.0,0.0,8.154789924621582,0.009063720703125,0,0
196,1,0.12930328,126,0.6428571428571429,70,0.35714285714285715,23.0,1.0,8.160345077514648,-0.005555152893066406,0,0
197,2,-0.13384177,127,0.6446700507614214,70,0.3553299492385787,24.0,-1.0,8.165830612182617,-0.00548553466796875,0,0
198,2,0.12934606,128,0.6464646464646465,70,0.35353535353535354,23.0,1.0,8.171154022216797,-0.0053234100341796875,0,0
199,1,-0.13377874,129,0.6482412060301508,70,0.35175879396984927,24.0,-1.0,8.176298141479492,-0.0051441192626953125,0,0
200,3,0.12939325,130,0.65,70,0.35,23.0,1.0,8.181365966796875,-0.0050678253173828125,0,0
201,2,0.1294267,131,0.6517412935323383,70,0.3482587064676617,22.0,1.0,8.18625259399414,-0.004886627197265625,0,0
202,1,-0.13372134,132,0.6534653465346535,70,0.3465346534653465,23.0,-1.0,8.191085815429688,-0.004833221435546875,0,0
203,4,-0.13367556,133,0.6551724137931034,70,0.3448275862068966,24.0,-1.0,8.195671081542969,-0.00458526611328125,0,0
204,2,0.12947284,134,0.6568627450980392,70,0.3431372549019608,23.0,1.0,8.200307846069336,-0.0046367645263671875,0,0
205,1,-0.13363858,135,0.6585365853658537,70,0.34146341463414637,24.0,-1.0,8.204692840576172,-0.0043849945068359375,0,0
206,0,0.0010693518,135,0.6553398058252428,71,0.3446601941747573,24.0,0.0,8.192131042480469,0.012561798095703125,0,0
207,0,0.00065802457,135,0.6521739130434783,72,0.34782608695652173,24.0,0.0,8.18179702758789,0.010334014892578125,0,0
208,1,0.12941913,136,0.6538461538461539,72,0.34615384615384615,23.0,1.0,8.186724662780762,-0.004927635192871094,0,0
209,0,0.0011367912,136,0.6507177033492823,73,0.3492822966507177,23.0,0.0,8.173797607421875,0.012927055358886719,0,0
210,2,-0.13378578,137,0.6523809523809524,73,0.3476190476190476,24.0,-1.0,8.178979873657227,-0.0051822662353515625,0,0
211,0,0.00029811286,137,0.6492890995260664,74,0.35071090047393366,24.0,0.0,8.170595169067383,0.00838470458984375,0,0
212,1,0.12937106,138,0.6509433962264151,74,0.3490566037735849,23.0,1.0,8.175783157348633,-0.00518798828125,0,0
213,2,-0.13376747,139,0.6525821596244131,74,0.3474178403755869,24.0,-1.0,8.180866241455078,-0.0050830841064453125,0,0
214,2,0.12941843,140,0.6542056074766355,74,0.34579439252336447,23.0,1.0,8.185797691345215,-0.004931449890136719,0,0
215,3,0.12945154,141,0.6558139534883721,74,0.34418604651162793,22.0,1.0,8.190549850463867,-0.004752159118652344,0,0
216,2,0.12948781,142,0.6574074074074074,74,0.3425925925925926,21.0,1.0,8.19510555267334,-0.004555702209472656,0,0
217,1,-0.13367996,143,0.6589861751152074,74,0.34101382488479265,22.0,-1.0,8.199714660644531,-0.004609107971191406,0,0
218,1,-0.13365689,144,0.6605504587155964,74,0.3394495412844037,23.0,-1.0,8.204198837280273,-0.0044841766357421875,0,0
219,4,-0.13362044,145,0.6621004566210046,74,0.3378995433789954,24.0,-1.0,8.20848560333252,-0.004286766052246094,0,0
220,3,0.12953235,146,0.6636363636363637,74,0.33636363636363636,23.0,1.0,8.212800025939941,-0.004314422607421875,0,0
