episode,total_timesteps,length,reward,total_moves,move_ratio,total_senses,sense_ratio,initial_distance_to_victim,distance_to_maximum_belief,distance_to_maximum_belief_reduction,initial_belief_shannon_entropy,belief_shannon_entropy,belief_shannon_entropy_reduction,success,success_rate,failure,failure_rate
577,172077,400,-0.868729,278,0.695,122,0.305,13,14.0,-1.0,8.618386,7.762728691101074,0.8556576,0,0.42980935875216636,1,0.5701906412478336
578,172477,400,-1.449756,225,0.5625,175,0.4375,15,28.0,-13.0,8.611026,8.053135871887207,0.55788994,0,0.4290657439446367,1,0.5709342560553633
579,172877,400,-1.304291,306,0.765,94,0.235,7,11.0,-4.0,8.614708,6.550543785095215,2.0641642,0,0.4283246977547496,1,0.5716753022452504
580,173087,210,403.694494,130,0.6190476190476191,80,0.38095238095238093,15,7.0,8.0,8.614708,-0.0,8.614708,1,0.42931034482758623,0,0.5706896551724138
581,173487,400,1.851878,298,0.745,102,0.255,31,28.0,3.0,8.618386,7.992215156555176,0.6261711,0,0.42857142857142855,1,0.5714285714285714
582,173555,68,405.04899,53,0.7794117647058824,15,0.22058823529411764,27,2.0,25.0,8.618386,-0.0,8.618386,1,0.42955326460481097,0,0.570446735395189
583,173644,89,401.747977,62,0.6966292134831461,27,0.30337078651685395,14,8.0,6.0,8.611026,-0.0,8.611026,1,0.4305317324185249,0,0.5694682675814752
584,174044,400,-1.148368,333,0.8325,67,0.1675,7,29.0,-22.0,8.614708,7.8499860763549805,0.7647219,0,0.4297945205479452,1,0.5702054794520548
585,174060,16,399.995029,12,0.75,4,0.25,2,9.0,-7.0,8.622052,-0.0,8.622052,1,0.4307692307692308,0,0.5692307692307692
586,174460,400,0.675031,255,0.6375,145,0.3625,15,11.0,4.0,8.603626,7.227184772491455,1.3764415,0,0.4300341296928328,1,0.5699658703071673
587,174860,400,-2.459399,221,0.5525,179,0.4475,5,26.0,-21.0,8.599912,7.811929702758789,0.787982,0,0.4293015332197615,1,0.5706984667802385
588,175140,280,404.13735,227,0.8107142857142857,53,0.18928571428571428,17,8.0,9.0,8.603626,-0.0,8.603626,1,0.4302721088435374,0,0.5697278911564626
589,175179,39,399.305013,27,0.6923076923076923,12,0.3076923076923077,13,2.0,11.0,8.625709,-0.0,8.625709,1,0.4312393887945671,0,0.568760611205433
590,175579,400,3.901904,285,0.7125,115,0.2875,31,10.0,21.0,8.629356,7.596170425415039,1.033186,0,0.43050847457627117,1,0.5694915254237288
591,175708,129,404.456986,114,0.8837209302325582,15,0.11627906976744186,29,13.0,16.0,8.611026,-0.0,8.611026,1,0.43147208121827413,0,0.5685279187817259
592,176108,400,-2.114232,285,0.7125,115,0.2875,23,7.0,16.0,8.622052,6.673995018005371,1.9480572,0,0.43074324324324326,1,0.5692567567567568
593,176460,352,402.472203,203,0.5767045454545454,149,0.42329545454545453,12,16.0,-4.0,8.60733,-0.0,8.60733,1,0.4317032040472175,0,0.5682967959527825
594,176753,293,401.88666,211,0.7201365187713311,82,0.27986348122866894,16,7.0,9.0,8.611026,-0.0,8.611026,1,0.43265993265993263,0,0.5673400673400674
595,177153,400,-3.140812,305,0.7625,95,0.2375,11,30.0,-19.0,8.622052,7.9594221115112305,0.6626301,0,0.4319327731092437,1,0.5680672268907563
596,177185,32,401.277838,20,0.625,12,0.375,12,3.0,9.0,8.611026,-0.0,8.611026,1,0.43288590604026844,0,0.5671140939597316
597,177378,193,399.247779,48,0.24870466321243523,145,0.7512953367875648,13,11.0,2.0,8.629356,-0.0,8.629356,1,0.4338358458961474,0,0.5661641541038526
598,177778,400,2.505919,295,0.7375,105,0.2625,20,18.0,2.0,8.618386,7.306949615478516,1.3114367,0,0.4331103678929766,1,0.5668896321070234
599,178178,400,-2.381585,233,0.5825,167,0.4175,7,11.0,-4.0,8.614708,8.118797302246094,0.49591064,0,0.4323873121869783,1,0.5676126878130217
600,178578,400,2.727904,214,0.535,186,0.465,17,21.0,-4.0,8.622052,7.527473449707031,1.0945787,0,0.43166666666666664,1,0.5683333333333334
601,178978,400,3.190345,253,0.6325,147,0.3675,20,24.0,-4.0,8.611026,7.865638732910156,0.7453871,0,0.43094841930116473,1,0.5690515806988353
602,179319,341,401.295238,224,0.656891495601173,117,0.34310850439882695,13,11.0,2.0,8.611026,-0.0,8.611026,1,0.4318936877076412,0,0.5681063122923588
603,179719,400,1.195653,273,0.6825,127,0.3175,22,11.0,11.0,8.622052,7.279904365539551,1.3421478,0,0.4311774461028192,1,0.5688225538971807
604,180119,400,0.662044,246,0.615,154,0.385,4,10.0,-6.0,8.618386,5.886138439178467,2.7322478,0,0.4304635761589404,1,0.5695364238410596
605,180174,55,399.687299,45,0.8181818181818182,10,0.18181818181818182,7,7.0,0.0,8.611026,-0.0,8.611026,1,0.43140495867768597,0,0.5685950413223141
606,180574,400,-0.436514,297,0.7425,103,0.2575,26,26.0,0.0,8.614708,8.27130126953125,0.34340668,0,0.4306930693069307,1,0.5693069306930693
607,180734,160,402.566923,141,0.88125,19,0.11875,26,7.0,19.0,8.625709,-0.0,8.625709,1,0.4316309719934102,0,0.5683690280065898
608,180736,2,399.608722,2,1.0,0,0.0,1,4.0,-3.0,8.611026,-0.0,8.611026,1,0.43256578947368424,0,0.5674342105263158
609,181136,400,-1.231769,245,0.6125,155,0.3875,5,11.0,-6.0,8.60733,6.870622634887695,1.7367077,0,0.4318555008210181,1,0.5681444991789819
610,181448,312,402.511064,228,0.7307692307692307,84,0.2692307692307692,12,4.0,8.0,8.618386,-0.0,8.618386,1,0.43278688524590164,0,0.5672131147540984
611,181848,400,1.269835,317,0.7925,83,0.2075,16,29.0,-13.0,8.625709,8.305108070373535,0.3206005,0,0.4320785597381342,1,0.5679214402618658
612,181914,66,399.395253,49,0.7424242424242424,17,0.25757575757575757,10,13.0,-3.0,8.622052,-0.0,8.622052,1,0.43300653594771243,0,0.5669934640522876
613,182213,299,402.793455,200,0.6688963210702341,99,0.3311036789297659,24,8.0,16.0,8.618386,-0.0,8.618386,1,0.433931484502447,0,0.566068515497553
614,182450,237,402.613172,154,0.6497890295358649,83,0.350210970464135,15,1.0,14.0,8.614708,-0.0,8.614708,1,0.43485342019543977,0,0.5651465798045603
615,182850,400,-1.785012,246,0.615,154,0.385,19,34.0,-15.0,8.629356,7.751712322235107,0.87764406,0,0.43414634146341463,1,0.5658536585365853
616,182880,30,399.972145,19,0.6333333333333333,11,0.36666666666666664,15,5.0,10.0,8.625709,-0.0,8.625709,1,0.43506493506493504,0,0.564935064935065
617,183109,229,406.828948,158,0.6899563318777293,71,0.31004366812227074,25,3.0,22.0,8.611026,-0.0,8.611026,1,0.4359805510534846,0,0.5640194489465153
618,183509,400,2.535471,244,0.61,156,0.39,24,23.0,1.0,8.603626,7.13253927230835,1.471087,0,0.43527508090614886,1,0.5647249190938511
619,183909,400,-2.551072,278,0.695,122,0.305,10,16.0,-6.0,8.60733,6.892951965332031,1.7143784,0,0.4345718901453958,1,0.5654281098546042
620,184102,193,403.583146,128,0.6632124352331606,65,0.33678756476683935,15,0.0,15.0,8.614708,-0.0,8.614708,1,0.43548387096774194,0,0.5645161290322581
621,184150,48,398.897681,42,0.875,6,0.125,4,3.0,1.0,8.629356,-0.0,8.629356,1,0.4363929146537842,0,0.5636070853462157
622,184227,77,404.256141,41,0.5324675324675324,36,0.4675324675324675,17,4.0,13.0,8.618386,-0.0,8.618386,1,0.43729903536977494,0,0.5627009646302251
623,184627,400,-1.818686,224,0.56,176,0.44,18,28.0,-10.0,8.618386,7.920988082885742,0.6973982,0,0.43659711075441415,1,0.5634028892455859
624,185027,400,-3.845103,289,0.7225,111,0.2775,20,19.0,1.0,8.622052,7.493816375732422,1.1282358,0,0.4358974358974359,1,0.5641025641025641
625,185305,278,403.739071,200,0.7194244604316546,78,0.2805755395683453,12,9.0,3.0,8.614708,-0.0,8.614708,1,0.4368,0,0.5632
626,185339,34,401.824042,28,0.8235294117647058,6,0.17647058823529413,6,4.0,2.0,8.622052,-0.0,8.622052,1,0.43769968051118213,0,0.5623003194888179
627,185739,400,2.442678,257,0.6425,143,0.3575,13,5.0,8.0,8.611026,5.496861457824707,3.1141644,0,0.4370015948963317,1,0.5629984051036683
628,185747,8,400.659519,7,0.875,1,0.125,3,6.0,-3.0,8.614708,-0.0,8.614708,1,0.43789808917197454,0,0.5621019108280255
629,185953,206,400.021403,174,0.8446601941747572,32,0.1553398058252427,19,9.0,10.0,8.603626,-0.0,8.603626,1,0.43879173290937995,0,0.56120826709062
630,186047,94,401.86883,67,0.7127659574468085,27,0.2872340425531915,12,13.0,-1.0,8.614708,-0.0,8.614708,1,0.4396825396825397,0,0.5603174603174603
631,186447,400,-1.056005,306,0.765,94,0.235,8,15.0,-7.0,8.611026,8.062399864196777,0.54862595,0,0.43898573692551507,1,0.561014263074485
632,186681,234,398.009607,179,0.7649572649572649,55,0.23504273504273504,5,11.0,-6.0,8.614708,-0.0,8.614708,1,0.439873417721519,0,0.560126582278481
633,187009,328,402.229154,253,0.7713414634146342,75,0.22865853658536586,17,6.0,11.0,8.603626,-0.0,8.603626,1,0.44075829383886256,0,0.5592417061611374
634,187166,157,399.289063,136,0.8662420382165605,21,0.1337579617834395,18,3.0,15.0,8.614708,-0.0,8.614708,1,0.4416403785488959,0,0.5583596214511041
635,187290,124,401.036505,100,0.8064516129032258,24,0.1935483870967742,20,4.0,16.0,8.618386,-0.0,8.618386,1,0.44251968503937006,0,0.5574803149606299
636,187690,400,-2.471811,282,0.705,118,0.295,8,27.0,-19.0,8.611026,7.890093803405762,0.720932,0,0.4418238993710692,1,0.5581761006289309
637,188090,400,2.80434,260,0.65,140,0.35,6,6.0,0.0,8.625709,6.405856132507324,2.2198524,0,0.4411302982731554,1,0.5588697017268446
638,188490,400,-2.374339,236,0.59,164,0.41,16,33.0,-17.0,8.618386,7.369279861450195,1.2491064,0,0.44043887147335425,1,0.5595611285266457
639,188764,274,405.983589,173,0.6313868613138686,101,0.3686131386861314,21,4.0,17.0,8.618386,-0.0,8.618386,1,0.4413145539906103,0,0.5586854460093896
640,188784,20,398.801424,18,0.9,2,0.1,7,10.0,-3.0,8.625709,-0.0,8.625709,1,0.4421875,0,0.5578125
641,189027,243,400.361713,182,0.7489711934156379,61,0.25102880658436216,15,4.0,11.0,8.603626,-0.0,8.603626,1,0.44305772230889234,0,0.5569422776911076
642,189427,400,0.091892,220,0.55,180,0.45,11,10.0,1.0,8.618386,6.829000949859619,1.7893853,0,0.4423676012461059,1,0.557632398753894
643,189558,131,400.243985,106,0.8091603053435115,25,0.19083969465648856,20,16.0,4.0,8.622052,-0.0,8.622052,1,0.4432348367029549,0,0.5567651632970451
644,189958,400,4.799079,325,0.8125,75,0.1875,19,23.0,-4.0,8.611026,7.700408935546875,0.9106169,0,0.44254658385093165,1,0.5574534161490683
645,190358,400,-0.492809,278,0.695,122,0.305,10,18.0,-8.0,8.622052,7.158756732940674,1.4632955,0,0.4418604651162791,1,0.5581395348837209
646,190518,160,405.219861,103,0.64375,57,0.35625,21,2.0,19.0,8.625709,-0.0,8.625709,1,0.44272445820433437,0,0.5572755417956656
647,190918,400,-2.895995,253,0.6325,147,0.3675,14,20.0,-6.0,8.614708,5.908352851867676,2.706355,0,0.4420401854714065,1,0.5579598145285936
648,190933,15,399.988518,10,0.6666666666666666,5,0.3333333333333333,7,1.0,6.0,8.60733,-0.0,8.60733,1,0.44290123456790126,0,0.5570987654320988
649,191113,180,404.527862,132,0.7333333333333333,48,0.26666666666666666,18,6.0,12.0,8.632996,-0.0,8.632996,1,0.4437596302003082,0,0.5562403697996918
650,191513,400,3.447707,191,0.4775,209,0.5225,10,18.0,-8.0,8.614708,7.903457164764404,0.7112508,0,0.4430769230769231,1,0.556923076923077
651,191913,400,0.302404,205,0.5125,195,0.4875,13,25.0,-12.0,8.625709,7.843035697937012,0.7826729,0,0.4423963133640553,1,0.5576036866359447
652,191945,32,399.842781,23,0.71875,9,0.28125,7,0.0,7.0,8.60733,-0.0,8.60733,1,0.4432515337423313,0,0.5567484662576687
653,191950,5,400.002689,5,1.0,0,0.0,3,13.0,-10.0,8.611026,-0.0,8.611026,1,0.444104134762634,0,0.555895865237366
654,192350,400,2.441265,236,0.59,164,0.41,22,11.0,11.0,8.618386,6.946487903594971,1.6718984,0,0.4434250764525994,1,0.5565749235474006
655,192750,400,0.752095,257,0.6425,143,0.3575,10,18.0,-8.0,8.622052,7.54521369934082,1.0768385,0,0.44274809160305345,1,0.5572519083969466
656,193150,400,-0.531092,290,0.725,110,0.275,13,2.0,11.0,8.614708,5.2242350578308105,3.390473,0,0.4420731707317073,1,0.5579268292682927
657,193187,37,402.206282,24,0.6486486486486487,13,0.35135135135135137,7,9.0,-2.0,8.625709,-0.0,8.625709,1,0.4429223744292237,0,0.5570776255707762
658,193587,400,4.000063,263,0.6575,137,0.3425,22,24.0,-2.0,8.611026,7.048928737640381,1.5620971,0,0.44224924012158057,1,0.5577507598784195
659,193751,164,398.492543,120,0.7317073170731707,44,0.2682926829268293,9,17.0,-8.0,8.60733,-0.0,8.60733,1,0.44309559939301973,0,0.5569044006069803
660,194151,400,1.820774,233,0.5825,167,0.4175,28,18.0,10.0,8.625709,6.755556583404541,1.870152,0,0.44242424242424244,1,0.5575757575757576
661,194551,400,-4.738983,291,0.7275,109,0.2725,7,19.0,-12.0,8.622052,6.628292083740234,1.9937601,0,0.44175491679273826,1,0.5582450832072617
662,194951,400,0.979123,238,0.595,162,0.405,18,22.0,-4.0,8.632996,7.750638961791992,0.88235664,0,0.44108761329305135,1,0.5589123867069486
663,194996,45,402.059972,36,0.8,9,0.2,10,10.0,0.0,8.611026,-0.0,8.611026,1,0.4419306184012066,0,0.5580693815987934
664,195167,171,399.13165,146,0.8538011695906432,25,0.14619883040935672,13,1.0,12.0,8.60733,-0.0,8.60733,1,0.4427710843373494,0,0.5572289156626506
665,195454,287,399.917722,235,0.818815331010453,52,0.18118466898954705,9,1.0,8.0,8.618386,-0.0,8.618386,1,0.44360902255639095,0,0.556390977443609
666,195854,400,1.235736,204,0.51,196,0.49,10,12.0,-2.0,8.611026,7.762389659881592,0.84863615,0,0.44294294294294295,1,0.5570570570570571
667,196254,400,3.086382,252,0.63,148,0.37,15,9.0,6.0,8.622052,7.019139289855957,1.6029129,0,0.44227886056971516,1,0.5577211394302849
668,196654,400,-0.775908,268,0.67,132,0.33,11,18.0,-7.0,8.60733,7.9670729637146,0.64025736,0,0.4416167664670659,1,0.5583832335329342
669,197054,400,0.394755,243,0.6075,157,0.3925,8,16.0,-8.0,8.625709,7.341228485107422,1.2844801,0,0.44095665171898357,1,0.5590433482810164
670,197454,400,3.179605,209,0.5225,191,0.4775,18,27.0,-9.0,8.599912,7.913978099822998,0.6859336,0,0.44029850746268656,1,0.5597014925373134
671,197854,400,0.459565,296,0.74,104,0.26,17,27.0,-10.0,8.603626,7.685957431793213,0.9176688,0,0.4396423248882265,1,0.5603576751117735
672,197907,53,403.369149,40,0.7547169811320755,13,0.24528301886792453,12,2.0,10.0,8.60733,-0.0,8.60733,1,0.44047619047619047,0,0.5595238095238095
673,198307,400,-5.879232,316,0.79,84,0.21,15,21.0,-6.0,8.599912,7.805854320526123,0.79405737,0,0.4398216939078752,1,0.5601783060921248
674,198570,263,405.205181,165,0.6273764258555133,98,0.3726235741444867,17,7.0,10.0,8.614708,-0.0,8.614708,1,0.4406528189910979,0,0.5593471810089021
675,198642,72,397.944583,62,0.8611111111111112,10,0.1388888888888889,4,16.0,-12.0,8.60733,-0.0,8.60733,1,0.4414814814814815,0,0.5585185185185185
676,199042,400,2.634406,229,0.5725,171,0.4275,16,6.0,10.0,8.603626,6.598076343536377,2.00555,0,0.4408284023668639,1,0.5591715976331361
677,199442,400,-6.028102,247,0.6175,153,0.3825,14,11.0,3.0,8.60733,6.483165264129639,2.124165,0,0.4401772525849335,1,0.5598227474150664
678,199842,400,3.805355,224,0.56,176,0.44,17,13.0,4.0,8.60733,5.960897445678711,2.6464329,0,0.43952802359882004,1,0.56047197640118
679,200156,314,398.043242,215,0.6847133757961783,99,0.31528662420382164,7,4.0,3.0,8.603626,-0.0,8.603626,1,0.44035346097201766,0,0.5596465390279823
680,200351,195,402.133633,134,0.6871794871794872,61,0.3128205128205128,17,2.0,15.0,8.622052,-0.0,8.622052,1,0.4411764705882353,0,0.5588235294117647
681,200751,400,-3.017765,308,0.77,92,0.23,6,29.0,-23.0,8.60733,7.990121841430664,0.6172085,0,0.44052863436123346,1,0.5594713656387665
682,201151,400,-2.258556,309,0.7725,91,0.2275,14,9.0,5.0,8.625709,7.456153869628906,1.1695547,0,0.4398826979472141,1,0.5601173020527859
683,201551,400,1.20496,328,0.82,72,0.18,3,16.0,-13.0,8.614708,7.934853553771973,0.6798544,0,0.43923865300146414,1,0.5607613469985359
684,201552,1,398.296844,1,1.0,0,0.0,1,26.0,-25.0,8.614708,-0.0,8.614708,1,0.44005847953216376,0,0.5599415204678363
685,201952,400,-3.860644,266,0.665,134,0.335,9,11.0,-2.0,8.614708,7.57160758972168,1.0431004,0,0.4394160583941606,1,0.5605839416058395
686,202058,106,399.739016,72,0.6792452830188679,34,0.32075471698113206,9,12.0,-3.0,8.622052,-0.0,8.622052,1,0.4402332361516035,0,0.5597667638483965
687,202075,17,401.836212,13,0.7647058823529411,4,0.23529411764705882,4,6.0,-2.0,8.629356,-0.0,8.629356,1,0.4410480349344978,0,0.5589519650655022
688,202166,91,403.984655,79,0.8681318681318682,12,0.13186813186813187,35,2.0,33.0,8.629356,-0.0,8.629356,1,0.4418604651162791,0,0.5581395348837209
689,202513,347,401.682111,217,0.6253602305475504,130,0.3746397694524496,21,11.0,10.0,8.603626,-0.0,8.603626,1,0.4426705370101596,0,0.5573294629898403
690,202913,400,0.109496,289,0.7225,111,0.2775,17,22.0,-5.0,8.622052,7.458160877227783,1.1638913,0,0.4420289855072464,1,0.5579710144927537
691,203153,240,406.949501,134,0.5583333333333333,106,0.44166666666666665,29,1.0,28.0,8.614708,-0.0,8.614708,1,0.44283646888567296,0,0.557163531114327
692,203553,400,4.656414,183,0.4575,217,0.5425,22,4.0,18.0,8.611026,5.622164726257324,2.988861,0,0.4421965317919075,1,0.5578034682080925
693,203953,400,0.518252,196,0.49,204,0.51,13,19.0,-6.0,8.611026,8.084589004516602,0.5264368,0,0.44155844155844154,1,0.5584415584415584
694,203978,25,399.854937,22,0.88,3,0.12,10,10.0,0.0,8.625709,-0.0,8.625709,1,0.4423631123919308,0,0.5576368876080692
695,204324,346,403.395945,202,0.5838150289017341,144,0.4161849710982659,12,5.0,7.0,8.625709,-0.0,8.625709,1,0.44316546762589926,0,0.5568345323741007
696,204724,400,-1.622391,346,0.865,54,0.135,12,15.0,-3.0,8.603626,7.5650434494018555,1.0385828,0,0.4425287356321839,1,0.5574712643678161
697,204865,141,401.806698,114,0.8085106382978723,27,0.19148936170212766,18,7.0,11.0,8.60733,-0.0,8.60733,1,0.4433285509325681,0,0.5566714490674318
698,205041,176,410.064032,101,0.5738636363636364,75,0.42613636363636365,30,11.0,19.0,8.625709,-0.0,8.625709,1,0.44412607449856734,0,0.5558739255014327
699,205063,22,401.959508,19,0.8636363636363636,3,0.13636363636363635,7,16.0,-9.0,8.60733,-0.0,8.60733,1,0.4449213161659514,0,0.5550786838340487
700,205463,400,3.070923,269,0.6725,131,0.3275,20,21.0,-1.0,8.625709,7.81400203704834,0.81170654,0,0.4442857142857143,1,0.5557142857142857
701,205863,400,0.396597,206,0.515,194,0.485,16,29.0,-13.0,8.60733,7.316982269287109,1.290348,0,0.44365192582025675,1,0.5563480741797432
702,206154,291,402.67829,206,0.7079037800687286,85,0.2920962199312715,19,2.0,17.0,8.614708,-0.0,8.614708,1,0.4444444444444444,0,0.5555555555555556
703,206554,400,-0.969218,250,0.625,150,0.375,6,26.0,-20.0,8.622052,8.312808990478516,0.3092432,0,0.4438122332859175,1,0.5561877667140825
704,206954,400,-1.382782,328,0.82,72,0.18,6,9.0,-3.0,8.614708,6.979050636291504,1.6356573,0,0.4431818181818182,1,0.5568181818181818
705,207296,342,399.845603,256,0.7485380116959064,86,0.25146198830409355,24,6.0,18.0,8.611026,-0.0,8.611026,1,0.44397163120567373,0,0.5560283687943263
706,207696,400,-2.094386,291,0.7275,109,0.2725,13,20.0,-7.0,8.603626,7.2645368576049805,1.3390894,0,0.443342776203966,1,0.556657223796034
707,208096,400,-0.246088,316,0.79,84,0.21,20,27.0,-7.0,8.611026,7.948460578918457,0.66256523,0,0.44271570014144274,1,0.5572842998585573
708,208144,48,402.064145,41,0.8541666666666666,7,0.14583333333333334,7,3.0,4.0,8.603626,-0.0,8.603626,1,0.4435028248587571,0,0.556497175141243
709,208544,400,0.689792,294,0.735,106,0.265,15,14.0,1.0,8.60733,7.8658881187438965,0.7414422,0,0.44287729196050774,1,0.5571227080394923
710,208605,61,401.254942,49,0.8032786885245902,12,0.19672131147540983,17,3.0,14.0,8.60733,-0.0,8.60733,1,0.44366197183098594,0,0.5563380281690141
711,208616,11,402.105517,9,0.8181818181818182,2,0.18181818181818182,7,1.0,6.0,8.622052,-0.0,8.622052,1,0.4444444444444444,0,0.5555555555555556
712,208658,42,400.357959,32,0.7619047619047619,10,0.23809523809523808,14,24.0,-10.0,8.614708,-0.0,8.614708,1,0.4452247191011236,0,0.5547752808988764
713,209058,400,1.180564,310,0.775,90,0.225,17,17.0,0.0,8.618386,8.069437980651855,0.5489483,0,0.44460028050490885,1,0.5553997194950911
714,209202,144,400.499222,103,0.7152777777777778,41,0.2847222222222222,14,4.0,10.0,8.611026,-0.0,8.611026,1,0.44537815126050423,0,0.5546218487394958
715,209457,255,401.934173,203,0.796078431372549,52,0.20392156862745098,10,6.0,4.0,8.611026,-0.0,8.611026,1,0.4461538461538462,0,0.5538461538461539
716,209547,90,402.259987,74,0.8222222222222222,16,0.17777777777777778,12,10.0,2.0,8.622052,-0.0,8.622052,1,0.44692737430167595,0,0.553072625698324
717,209947,400,1.427811,212,0.53,188,0.47,14,21.0,-7.0,8.622052,7.449763298034668,1.1722889,0,0.44630404463040446,1,0.5536959553695955
718,210231,284,405.579376,186,0.6549295774647887,98,0.34507042253521125,18,4.0,14.0,8.618386,-0.0,8.618386,1,0.44707520891364905,0,0.552924791086351
719,210631,400,-2.676299,244,0.61,156,0.39,11,19.0,-8.0,8.60733,7.561558246612549,1.0457721,0,0.44645340751043117,1,0.5535465924895688
720,211031,400,8.048025,262,0.655,138,0.345,35,15.0,20.0,8.629356,7.944321632385254,0.68503475,0,0.44583333333333336,1,0.5541666666666667
721,211106,75,401.362277,61,0.8133333333333334,14,0.18666666666666668,19,8.0,11.0,8.625709,-0.0,8.625709,1,0.44660194174757284,0,0.5533980582524272
722,211506,400,0.224936,262,0.655,138,0.345,6,26.0,-20.0,8.629356,7.550223350524902,1.079133,0,0.44598337950138506,1,0.554016620498615
723,211906,400,-2.035018,281,0.7025,119,0.2975,16,21.0,-5.0,8.632996,7.678837776184082,0.9541578,0,0.44536652835408025,1,0.5546334716459198
